Direct 95% Percentile CI Width,175.31255885378187
Direct 95% Percentile CI Lower Bound,-57.393483709273184
Direct 95% Percentile CI Upper Bound,117.91907514450868

Bootstrap 95% Percentile CI Width,1.9230769230769231
Bootstrap 95% Percentile CI Lower Bound,-1.9230769230769231
Bootstrap 95% Percentile CI Upper Bound,0.0

Percentage Difference (%)
-79.34272300469483
-78.70370370370371
-77.6349614395887
-77.47747747747748
-76.84964200477327
-76.62650602409639
-76.50862068965517
-75.94339622641509
-75.78692493946731
-75.73529411764706
-75.39682539682539
-75.21367521367522
-75.0599520383693
-74.53083109919572
-74.52380952380952
-74.47368421052632
-74.23167848699764
-74.08695652173914
-74.0053050397878
-73.98373983739837
-73.83419689119171
-73.71273712737127
-73.61809045226131
-73.57142857142858
-73.27327327327328
-72.84946236559139
-72.8
-72.5531914893617
-72.45989304812835
-72.13675213675214
-72.12121212121212
-72.02380952380952
-71.89349112426035
-71.64750957854406
-71.61290322580646
-71.56549520766772
-71.37870855148341
-71.36414881623449
-71.33956386292834
-71.29629629629629
-71.27659574468085
-71.23287671232876
-71.17117117117117
-70.99494097807757
-70.34700315457413
-70.18255578093306
-70.16129032258065
-70.03424657534246
-69.93865030674846
-69.93736951983298
-69.83568075117371
-69.7495183044316
-69.48453608247422
-69.29133858267717
-69.20353982300885
-68.89279437609842
-68.58006042296071
-68.4322033898305
-68.26568265682657
-68.12865497076024
-68.09815950920245
-68.0327868852459
-68.02884615384616
-67.93103448275862
-67.8714859437751
-67.66169154228857
-67.62295081967213
-67.4468085106383
-67.27272727272727
-67.21915285451196
-67.14285714285714
-66.84636118598382
-66.2192393736018
-66.18556701030927
-66.17647058823529
-66.13272311212815
-65.88486140724946
-65.70397111913357
-65.63467492260062
-65.49295774647888
-65.45842217484008
-65.26315789473685
-65.15463917525773
-65.13157894736842
-65.11627906976744
-65.0
-64.99133448873484
-64.97695852534562
-64.67780429594272
-64.64646464646465
-64.61267605633803
-64.40281030444966
-64.38053097345133
-64.31535269709543
-64.30205949656751
-64.28571428571429
-64.28571428571429
-64.14342629482071
-64.03712296983758
-64.01515151515152
-63.99132321041214
-63.829787234042556
-63.657407407407405
-63.6568848758465
-63.55353075170843
-63.43283582089553
-63.43115124153499
-63.38912133891213
-63.38028169014085
-63.341067285382834
-63.32046332046332
-63.27543424317618
-63.270142180094794
-63.17016317016317
-62.93706293706294
-62.878787878787875
-62.807017543859644
-62.732919254658384
-62.71604938271606
-62.60504201680672
-62.6
-62.59541984732825
-62.59541984732825
-62.59541984732825
-62.39316239316239
-62.295081967213115
-62.29116945107399
-62.172284644194754
-62.1505376344086
-62.086513994910945
-61.95372750642674
-61.917098445595855
-61.904761904761905
-61.84834123222749
-61.78343949044586
-61.77215189873417
-61.76470588235294
-61.75710594315246
-61.73469387755102
-61.66666666666667
-61.66666666666667
-61.61971830985915
-61.53846153846154
-61.48491879350348
-61.44859813084113
-61.44814090019569
-61.386138613861384
-61.34020618556701
-61.328125
-61.282660332541575
-61.27659574468085
-61.267605633802816
-61.24721603563474
-61.197916666666664
-61.18598382749326
-61.15485564304461
-61.04513064133017
-61.0062893081761
-60.91703056768559
-60.90425531914894
-60.742705570291776
-60.739030023094685
-60.72144288577155
-60.71428571428571
-60.66252587991718
-60.63829787234043
-60.60606060606061
-60.556844547563806
-60.541586073500966
-60.47745358090185
-60.36866359447005
-60.36363636363637
-60.35087719298245
-60.337552742616026
-60.32608695652174
-60.32171581769437
-60.317460317460316
-60.215053763440864
-60.20942408376963
-60.187353629976585
-60.05361930294906
-60.0
-59.95316159250586
-59.95203836930456
-59.899749373433586
-59.893048128342244
-59.891598915989164
-59.855769230769226
-59.80392156862745
-59.74025974025974
-59.72972972972973
-59.72850678733032
-59.7254004576659
-59.67741935483871
-59.64125560538116
-59.63488843813387
-59.62566844919787
-59.610027855153206
-59.55555555555555
-59.523809523809526
-59.5108695652174
-59.45945945945946
-59.45945945945946
-59.44700460829493
-59.383033419023135
-59.217877094972074
-59.154929577464785
-59.103641456582636
-59.09090909090909
-59.04522613065326
-58.90736342042755
-58.81104033970276
-58.802177858439194
-58.78661087866108
-58.778625954198475
-58.730158730158735
-58.71313672922251
-58.62884160756501
-58.59872611464968
-58.595641646489106
-58.58585858585859
-58.543417366946784
-58.5427135678392
-58.52272727272727
-58.51851851851851
-58.51318944844125
-58.46560846560847
-58.448753462603875
-58.35616438356165
-58.28729281767956
-58.02139037433155
-57.96703296703297
-57.95148247978437
-57.95148247978437
-57.88043478260869
-57.86666666666667
-57.85123966942148
-57.84061696658098
-57.81990521327014
-57.78301886792453
-57.62195121951219
-57.59162303664922
-57.58620689655173
-57.48663101604278
-57.45192307692307
-57.41626794258373
-57.39795918367348
-57.393483709273184
-57.393483709273184
-57.37265415549599
-57.37265415549599
-57.340720221606645
-57.33695652173913
-57.33695652173913
-57.27272727272727
-57.17761557177615
-57.14285714285714
-57.103825136612016
-57.10227272727273
-57.05882352941176
-57.02970297029702
-56.986301369863014
