Direct 95% Percentile CI Width,201.54949784791967
Direct 95% Percentile CI Lower Bound,-57.647058823529406
Direct 95% Percentile CI Upper Bound,143.90243902439025

Bootstrap 95% Percentile CI Width,1.2270400481782595
Bootstrap 95% Percentile CI Lower Bound,0.0
Bootstrap 95% Percentile CI Upper Bound,1.2270400481782595

Percentage Difference (%)
-80.10204081632652
-78.16091954022988
-77.77777777777779
-77.1604938271605
-76.72955974842768
-76.28205128205127
-75.81699346405229
-75.51020408163265
-75.0
-73.79310344827587
-72.72727272727273
-72.38805970149254
-72.18543046357617
-71.875
-70.49180327868852
-70.3125
-70.24793388429752
-70.16129032258065
-69.6774193548387
-69.64285714285714
-68.75
-67.56756756756756
-67.56756756756756
-67.2566371681416
-67.24137931034483
-66.82926829268293
-66.36363636363637
-66.36363636363637
-66.0377358490566
-65.71428571428571
-65.68627450980392
-65.45454545454545
-65.45454545454545
-65.38461538461539
-65.34653465346535
-65.21739130434783
-65.17857142857143
-65.04065040650406
-65.0
-64.76190476190476
-64.40677966101694
-64.28571428571429
-64.0
-64.0
-64.0
-64.0
-63.8095238095238
-63.74999999999999
-63.725490196078425
-63.55140186915887
-63.53591160220995
-63.26530612244898
-63.0
-63.0
-62.88659793814433
-62.88659793814433
-62.88659793814433
-62.745098039215684
-62.745098039215684
-62.62626262626263
-62.616822429906534
-62.5
-62.5
-62.5
-62.38532110091744
-62.37623762376238
-62.244897959183675
-62.244897959183675
-62.244897959183675
-62.18487394957983
-62.13592233009708
-62.10526315789474
-62.10526315789474
-62.10526315789474
-62.10526315789474
-61.95652173913043
-61.855670103092784
-61.855670103092784
-61.855670103092784
-61.855670103092784
-61.855670103092784
-61.83574879227053
-61.702127659574465
-61.702127659574465
-61.702127659574465
-61.702127659574465
-61.702127659574465
-61.61616161616161
-61.53846153846154
-61.46788990825688
-61.458333333333336
-61.386138613861384
-61.386138613861384
-61.29032258064516
-61.29032258064516
-61.29032258064516
-61.29032258064516
-61.224489795918366
-61.111111111111114
-61.111111111111114
-61.111111111111114
-61.111111111111114
-61.06194690265486
-61.05263157894737
-60.86956521739131
-60.86956521739131
-60.824742268041234
-60.67415730337079
-60.67415730337079
-60.67415730337079
-60.63829787234043
-60.63829787234043
-60.63829787234043
-60.63829787234043
-60.43956043956044
-60.43956043956044
-60.43956043956044
-60.43956043956044
