20241209, evening1
gcp,1050000,gcp-log-trials-1050000-2024-12-24_10-16-09.log,290.9206008583691,287.2502410372373,294.5909606795009,1398
gcp,1102500,gcp-log-trials-1102500-2024-12-24_10-55-13.log,321.86357142857145,318.38721846940376,325.33992438773913,1400
gcp,1157625,gcp-log-trials-1157625-2024-12-24_11-34-19.log,337.39068100358423,334.22502932099223,340.55633268617623,1395

20241226, general
Provider,Trial_Count,Log_File,Mean_Duration_ms,CI_Lower_ms,CI_Upper_ms,Num_Runs
GCP,1000000,gcp-log-trials-1000000-2024-12-26_09-40-48.log,262.4817465998568,259.42434249902516,265.5391507006885,1397
GCP,1050000,gcp-log-trials-1050000-2024-12-26_10-19-52.log,280.1457142857143,276.03352228074783,284.25790629068075,1400
GCP,1102500,gcp-log-trials-1102500-2024-12-26_10-58-56.log,317.3642857142857,313.33731418845156,321.39125724011984,1400
GCP,1157625,gcp-log-trials-1157625-2024-12-26_11-37-59.log,302.6564285714286,296.92146348612835,308.39139365672884,1400

20241229, general
Provider,Trial_Count,Log_File,Mean_Duration_ms,CI_Lower_ms,CI_Upper_ms,Num_Runs
GCP,1000000,gcp-log-trials-1000000-2024-12-29_19-08-19.log,398.81189116560296,393.5441459424098,404.07963638879613,2977
GCP,1050000,gcp-log-trials-1050000-2024-12-29_20-10-23.log,436.9485617597293,431.8659500320235,442.03117348743507,2955
GCP,1102500,gcp-log-trials-1102500-2024-12-29_21-12-27.log,445.7026662166723,440.0146663804598,451.3906660528848,2963
GCP,1157625,gcp-log-trials-1157625-2024-12-29_22-14-30.log,455.0050830227042,449.54749306754616,460.4626729778622,2951

20241230, afternoon
Provider,Trial_Count,Log_File,Mean_Duration_ms,CI_Lower_ms,CI_Upper_ms,Num_Runs
RAW,1000000,gcp-log-trials-1000000-2024-12-30_12-42-53.log,399.17602040816325,392.51629103362257,405.83574978270394,2352
RAW,1050000,gcp-log-trials-1050000-2024-12-30_13-32-38.log,425.21148163782186,419.1076638363052,431.3152994393385,2369
RAW,1102500,gcp-log-trials-1102500-2024-12-30_14-22-22.log,464.15180824222034,457.4895461935428,470.81407029089786,2378
RAW,1157625,gcp-log-trials-1157625-2024-12-30_15-12-07.log,494.2376490630324,486.24499685370955,502.23030127235523,2348

20241230, evening
Provider,Trial_Count,Log_File,Mean_Duration_ms,CI_Lower_ms,CI_Upper_ms,Num_Runs
RAW,1000000,gcp-log-trials-1000000-2024-12-30_16-09-47.log,426.42965587044534,419.43701646820614,433.42229527268455,1976
RAW,1050000,gcp-log-trials-1050000-2024-12-30_16-51-31.log,433.1301020408163,425.4613597907368,440.79884429089583,1960
RAW,1102500,gcp-log-trials-1102500-2024-12-30_17-33-15.log,441.14994882292734,434.5187175407413,447.7811801051134,1954
RAW,1157625,gcp-log-trials-1157625-2024-12-30_19-34-10.log,480.03253685815963,472.7636122893399,487.30146142697936,1967

20241230, morning
Provider,Trial_Count,Log_File,Mean_Duration_ms,CI_Lower_ms,CI_Upper_ms,Num_Runs
RAW,1000000,gcp-log-trials-1000000-2024-12-30_09-51-21.log,410.7585685483871,404.5405480871959,416.9765890095783,1984
RAW,1050000,gcp-log-trials-1050000-2024-12-30_10-33-05.log,440.434628975265,434.0737983142287,446.7954596363013,1981
RAW,1102500,gcp-log-trials-1102500-2024-12-30_11-14-51.log,452.8249619482496,445.38802271215184,460.2619011843474,1971
RAW,1157625,gcp-log-trials-1157625-2024-12-30_11-56-35.log,473.5124302384576,466.67956681239787,480.3452936645174,1971

